,country,city,population
348546,ca,indian head,1642.0
348549,ca,ingersoll,11874.0
348562,ca,inuvik,3022.0
348563,ca,invermere,2871.0
348564,ca,inverness,1639.0
348570,ca,iqaluit,6124.0
348573,ca,iroquois falls,4232.0
348574,ca,iroquois,1297.0
348575,ca,irricana,1091.0
348612,ca,jasper,3907.0
348624,ca,joliette,34772.0
348646,ca,kamloops,68715.0
348647,ca,kamsack,1877.0
348649,ca,kanata,93541.0
348656,ca,kapuskasing,9240.0
348665,ca,kedgwick,1146.0
348680,ca,kelowna,125110.0
348684,ca,kelvington,941.0
348686,ca,kemptville,4229.0
348696,ca,kenora,13075.0
348698,ca,kensington,1424.0
348700,ca,kentville,12636.0
348706,ca,kerrobert,1038.0
348719,ca,killam,1056.0
348720,ca,killarney,2362.0
348723,ca,kimberley,6513.0
348727,ca,kincardine,6771.0
348729,ca,kindersley,4249.0
348741,ca,kingston,114243.0
348755,ca,kirkland lake,7776.0
348762,ca,kitchener,409111.0
348764,ca,kitimat,10278.0
348799,ca,labelle,1239.0
348801,ca,lac-au-saumon,1198.0
348812,ca,lac du bonnet,1134.0
348819,ca,lachute,9562.0
348826,ca,lac-megantic,4658.0
348829,ca,lacolle,1528.0
348830,ca,lacombe,10059.0
348842,ca,ladysmith,8740.0
348852,ca,lake cowichan,2870.0
348853,ca,lakefield,2888.0
348868,ca,la malbaie,4447.0
348871,ca,lamont,1779.0
348882,ca,langenburg,1034.0
348884,ca,langham,1070.0
348890,ca,lanigan,1204.0
348911,ca,la ronge,3071.0
348918,ca,la sarre,7206.0
348931,ca,la tuque,9503.0
348933,ca,laurentides,4922.0
348938,ca,lavaltrie,8762.0
348951,ca,leamington,30428.0
348956,ca,leduc,15562.0
348981,ca,les escoumins,2042.0
348989,ca,lethbridge,70619.0
